time,total_pkt,avg_pkt_size,avg_size_ip,total_src_ip,entropy_src_ip,total_dst_ip,entropy_dst_ip,total_src_prt,entropy_src_prt,total_dst_prt,entropy_dst_prt,entropy_tcp_flag,avg_window_size,color
3850,1752650,60.0115915899,19506.5497033,5392,8.1984845237,5390,0.3723963284,49630,10.6193997206,207,4.9741773539,0.031855267,64230.5562622,correct
3860,1746634,60.0138036933,19472.8125581,5383,8.1953246293,5382,0.370207034,49430,10.6220818993,207,4.9652594373,0.0334236902,64209.4790796,correct
3870,1753100,60.0108647539,19580.3176996,5373,8.1932529147,5372,0.37188392,49788,10.6261330435,204,4.9791653261,0.0248244086,64330.6091288,correct
3880,1742063,59.994430167,19458.9605288,5371,8.193776524,5369,0.3718622938,50024,10.6273490736,203,4.9877182233,0.0344689159,64181.9884965,correct
3890,1749850,60.0039169072,19578.1939213,5363,8.194477566,5360,0.3727426803,49976,10.6180492003,201,4.982531667,0.0234533221,64308.1982102,correct
3900,1734710,60.00790795,19402.8551724,5365,8.1918035682,5361,0.3759246315,50349,10.6361819965,203,4.9692915548,0.0323543564,64202.096097,correct
3910,1731396,59.9893438589,19370.6284968,5362,8.1912098002,5361,0.3759418543,50091,10.6218688603,200,4.9730176276,0.0211907123,64324.0802386,correct
3920,1729418,59.979815753,19392.4421387,5349,8.1903544633,5347,0.3764518988,50390,10.6334146166,199,4.9701326889,0.0325784783,64262.9239419,correct
3930,1699208,59.9500849808,19065.6305446,5343,8.193051977,5343,0.367093376,50748,10.6507646312,200,4.9747287187,0.0384561327,64226.4881682,correct
3940,1732699,59.9785744668,19505.4084084,5328,8.1901562437,5328,0.3757514314,50475,10.6273449241,200,4.9912476743,0.0312898306,64314.9683309,correct
3950,1725807,59.9566023315,19406.1372843,5332,8.1902775393,5332,0.3727426208,51127,10.6467096701,202,4.9872384231,0.0480823378,64193.9355728,correct
3960,813207,60.0351361953,9372.43098483,5209,8.1698510267,5203,0.3880827039,33024,10.2628806587,202,4.9466767287,0.0166972181,64383.7072579,correct
